PR,PK,Longitude,Latitude
18.0,1000.0,20515066.6,5525580.6
18.0,1005.0,20515098.0,5525541.6
18.0,1010.0,20515128.8,5525501.8
18.0,1015.0,20515160.2,5525463.1
18.0,1020.0,20515191.1,5525423.8
18.0,1025.0,20515222.3,5525384.6
18.0,1030.0,20515251.7,5525343.6
18.0,1035.0,20515282.2,5525304.6
18.0,1040.0,20515313.2,5525264.5
18.0,1045.0,20515344.0,5525226.3
18.0,1050.0,20515374.6,5525186.7
18.0,1055.0,20515405.0,5525146.5
18.0,1060.0,20515436.0,5525107.1
18.0,1065.0,20515467.1,5525068.1
18.0,1070.0,20515498.7,5525028.7
18.0,1075.0,20515530.4,5524989.6
18.0,1080.0,20515560.5,5524950.9
18.0,1085.0,20515591.8,5524910.7
18.0,1090.0,20515622.4,5524871.3
18.0,1095.0,20515652.3,5524831.2
18.0,1100.0,20515684.9,5524791.9
18.0,1105.0,20515714.4,5524753.4
18.0,1110.0,20515744.8,5524714.1
18.0,1115.0,20515775.4,5524674.6
18.0,1120.0,20515807.1,5524635.6
18.0,1125.0,20515837.0,5524594.7
18.0,1130.0,20515867.9,5524556.1
18.0,1135.0,20515899.2,5524516.8
18.0,1140.0,20515929.2,5524477.4
18.0,1145.0,20515959.9,5524437.6
18.0,1150.0,20515992.9,5524397.7
18.0,1155.0,20516024.6,5524360.8
18.0,1160.0,20516054.1,5524319.4
18.0,1165.0,20516083.2,5524279.5
18.0,1170.0,20516115.6,5524240.4
18.0,1175.0,20516144.5,5524201.1
18.0,1180.0,20516177.2,5524161.8
18.0,1185.0,20516205.7,5524121.8
18.0,1190.0,20516238.3,5524083.3
18.0,1195.0,20516267.0,5524044.5
18.0,1200.0,20516300.6,5524005.7
18.0,1205.0,20516330.1,5523965.3
18.0,1210.0,20516360.8,5523925.2
18.0,1215.0,20516392.5,5523886.6
18.0,1220.0,20516423.2,5523846.5
18.0,1225.0,20516452.7,5523807.3
18.0,1230.0,20516483.0,5523767.2
18.0,1235.0,20516513.6,5523728.6
18.0,1240.0,20516544.3,5523689.1
18.0,1245.0,20516575.6,5523649.8
18.0,1250.0,20516605.4,5523610.2
18.0,1255.0,20516636.8,5523570.8
18.0,1260.0,20516665.9,5523530.8
18.0,1265.0,20516698.1,5523492.7
18.0,1270.0,20516729.2,5523452.3
